Year,Month_Name,Date,State,Vehicle_Class,Vehicle_Category,Vehicle_Type,EV_Sales_Quantity
2014,apr,04-01-2014,Chhattisgarh,TOW TRUCK,Others,Others,0
2014,apr,04-01-2014,Chhattisgarh,TRACTOR (COMMERCIAL),Others,Others,0
2014,apr,04-01-2014,Chhattisgarh,TRAILER (AGRICULTURAL),Others,Others,0
2014,apr,04-01-2014,Chhattisgarh,TRAILER (COMMERCIAL),Others,Others,0
2014,apr,04-01-2014,Chhattisgarh,VEHICLE FITTED WITH RIG,Others,Others,0
2014,apr,04-01-2014,Chandigarh,ADAPTED VEHICLE,Others,Others,0
2014,apr,04-01-2014,Chandigarh,AMBULANCE,Others,Others,0
2014,apr,04-01-2014,Chandigarh,BUS,Bus,Bus,0
2014,apr,04-01-2014,Chandigarh,DUMPER,Others,Others,0
2014,apr,04-01-2014,Chandigarh,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0
2014,apr,04-01-2014,Chandigarh,GOODS CARRIER,Others,Others,0
2014,apr,04-01-2014,Chandigarh,MAXI CAB,Others,Others,0
2014,apr,04-01-2014,Chandigarh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0
2014,apr,04-01-2014,Chandigarh,MOPED,2-Wheelers,2W_Personal,0
2014,apr,04-01-2014,Chandigarh,MOTOR CAB,4-Wheelers,4W_Shared,0
2014,apr,04-01-2014,Chandigarh,MOTOR CAR,4-Wheelers,4W_Personal,0
2014,apr,04-01-2014,Chandigarh,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0
2014,apr,04-01-2014,Chandigarh,TRACTOR (COMMERCIAL),Others,Others,0
2014,apr,04-01-2014,DNH and DD,BUS,Bus,Bus,0
2014,apr,04-01-2014,DNH and DD,EXCAVATOR (COMMERCIAL),Others,Others,0
2014,apr,04-01-2014,DNH and DD,EXCAVATOR (NT),Others,Others,0
2014,apr,04-01-2014,DNH and DD,FORK LIFT,Others,Others,0
2014,apr,04-01-2014,DNH and DD,GOODS CARRIER,Others,Others,0
2014,apr,04-01-2014,DNH and DD,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0
2014,apr,04-01-2014,DNH and DD,MOPED,2-Wheelers,2W_Personal,0
2014,apr,04-01-2014,DNH and DD,MOTOR CAB,4-Wheelers,4W_Shared,0
2014,apr,04-01-2014,DNH and DD,MOTOR CAR,4-Wheelers,4W_Personal,0
2014,apr,04-01-2014,DNH and DD,OMNI BUS,Bus,Bus,0
2014,apr,04-01-2014,DNH and DD,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0
2014,apr,04-01-2014,DNH and DD,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0
2014,apr,04-01-2014,Delhi,ADAPTED VEHICLE,Others,Others,0
2014,apr,04-01-2014,Delhi,AGRICULTURAL TRACTOR,Others,Others,0
2014,apr,04-01-2014,Delhi,AMBULANCE,Others,Others,0
2014,apr,04-01-2014,Delhi,BUS,Bus,Bus,0
2014,apr,04-01-2014,Delhi,CRANE MOUNTED VEHICLE,Others,Others,0
2014,apr,04-01-2014,Delhi,GOODS CARRIER,Others,Others,0
2014,apr,04-01-2014,Delhi,LUXURY CAB,4-Wheelers,4W_Shared,0
2014,apr,04-01-2014,Delhi,MAXI CAB,Others,Others,0
2014,apr,04-01-2014,Delhi,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,4
2014,apr,04-01-2014,Delhi,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0
2014,apr,04-01-2014,Delhi,MOBILE WORKSHOP,Others,Others,0
2014,apr,04-01-2014,Delhi,MOPED,2-Wheelers,2W_Personal,0
2014,apr,04-01-2014,Delhi,MOTOR CAB,4-Wheelers,4W_Shared,0
2014,apr,04-01-2014,Delhi,MOTOR CAR,4-Wheelers,4W_Personal,3
2014,apr,04-01-2014,Delhi,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0
2014,apr,04-01-2014,Delhi,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0
2014,apr,04-01-2014,Delhi,THREE WHEELER (PERSONAL),3-Wheelers,3W_Personal,0
2014,apr,04-01-2014,Goa,ADAPTED VEHICLE,Others,Others,0
2014,apr,04-01-2014,Goa,AGRICULTURAL TRACTOR,Others,Others,0
2014,apr,04-01-2014,Goa,AMBULANCE,Others,Others,0
2014,apr,04-01-2014,Goa,BUS,Bus,Bus,0
2014,apr,04-01-2014,Goa,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2014,apr,04-01-2014,Goa,CRANE MOUNTED VEHICLE,Others,Others,0
2014,apr,04-01-2014,Goa,EXCAVATOR (COMMERCIAL),Others,Others,0
2014,apr,04-01-2014,Goa,GOODS CARRIER,Others,Others,0
2014,apr,04-01-2014,Goa,MAXI CAB,Others,Others,0
2014,apr,04-01-2014,Goa,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,1
2014,apr,04-01-2014,Goa,MOPED,2-Wheelers,2W_Personal,0
2014,apr,04-01-2014,Goa,MOTOR CAB,4-Wheelers,4W_Shared,0
2014,apr,04-01-2014,Goa,MOTOR CAR,4-Wheelers,4W_Personal,0
2014,apr,04-01-2014,Goa,MOTOR CYCLE/SCOOTER-SIDECAR(T),Others,Others,0
2014,apr,04-01-2014,Goa,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,0
2014,apr,04-01-2014,Goa,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0
2014,apr,04-01-2014,Goa,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0
2014,apr,04-01-2014,Goa,TRAILER (COMMERCIAL),Others,Others,0
2014,apr,04-01-2014,Gujarat,ADAPTED VEHICLE,Others,Others,0
2014,apr,04-01-2014,Gujarat,AGRICULTURAL TRACTOR,Others,Others,1
2014,apr,04-01-2014,Gujarat,AMBULANCE,Others,Others,0
2014,apr,04-01-2014,Gujarat,ANIMAL AMBULANCE,Others,Others,0
2014,apr,04-01-2014,Gujarat,BUS,Bus,Bus,0
2014,apr,04-01-2014,Gujarat,CAMPER VAN / TRAILER (PRIVATE USE),Others,Others,0
2014,apr,04-01-2014,Gujarat,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2014,apr,04-01-2014,Gujarat,CRANE MOUNTED VEHICLE,Others,Others,0
2014,apr,04-01-2014,Gujarat,DUMPER,Others,Others,0
2014,apr,04-01-2014,Gujarat,EARTH MOVING EQUIPMENT,Others,Others,0
2014,apr,04-01-2014,Gujarat,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0
2014,apr,04-01-2014,Gujarat,EXCAVATOR (COMMERCIAL),Others,Others,0
2014,apr,04-01-2014,Gujarat,EXCAVATOR (NT),Others,Others,0
2014,apr,04-01-2014,Gujarat,FIRE FIGHTING VEHICLE,Others,Others,0
2014,apr,04-01-2014,Gujarat,FORK LIFT,Others,Others,0
2014,apr,04-01-2014,Gujarat,GOODS CARRIER,Others,Others,0
2014,apr,04-01-2014,Gujarat,HARVESTER,Others,Others,0
2014,apr,04-01-2014,Gujarat,MAXI CAB,Others,Others,0
2014,apr,04-01-2014,Gujarat,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,2
2014,apr,04-01-2014,Gujarat,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0
2014,apr,04-01-2014,Gujarat,MOBILE CLINIC,Others,Others,0
2014,apr,04-01-2014,Gujarat,MOBILE WORKSHOP,Others,Others,0
2014,apr,04-01-2014,Gujarat,MOPED,2-Wheelers,2W_Personal,0
2014,apr,04-01-2014,Gujarat,MOTOR CAB,4-Wheelers,4W_Shared,0
2014,apr,04-01-2014,Gujarat,MOTOR CAR,4-Wheelers,4W_Personal,0
2014,apr,04-01-2014,Gujarat,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,0
2014,apr,04-01-2014,Gujarat,OMNI BUS,Bus,Bus,0
2014,apr,04-01-2014,Gujarat,RECOVERY VEHICLE,Others,Others,0
2014,apr,04-01-2014,Gujarat,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0
2014,apr,04-01-2014,Gujarat,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0
2014,apr,04-01-2014,Gujarat,THREE WHEELER (PERSONAL),3-Wheelers,3W_Personal,0
2014,apr,04-01-2014,Gujarat,TOW TRUCK,Others,Others,0
2014,apr,04-01-2014,Gujarat,TRACTOR (COMMERCIAL),Others,Others,0
2014,apr,04-01-2014,Gujarat,TRAILER (AGRICULTURAL),Others,Others,0
2014,apr,04-01-2014,Gujarat,TRAILER (COMMERCIAL),Others,Others,1
2014,apr,04-01-2014,Gujarat,TREE TRIMMING VEHICLE,Others,Others,0
2014,apr,04-01-2014,Gujarat,VEHICLE FITTED WITH RIG,Others,Others,0
2014,apr,04-01-2014,Himachal Pradesh,AGRICULTURAL TRACTOR,Others,Others,0
2014,apr,04-01-2014,Himachal Pradesh,AMBULANCE,Others,Others,0
2014,apr,04-01-2014,Himachal Pradesh,BUS,Bus,Bus,0
2014,apr,04-01-2014,Himachal Pradesh,CRANE MOUNTED VEHICLE,Others,Others,0
2014,apr,04-01-2014,Himachal Pradesh,EARTH MOVING EQUIPMENT,Others,Others,0
2014,apr,04-01-2014,Himachal Pradesh,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0
2014,apr,04-01-2014,Himachal Pradesh,EXCAVATOR (COMMERCIAL),Others,Others,0
2014,apr,04-01-2014,Himachal Pradesh,EXCAVATOR (NT),Others,Others,0
2014,apr,04-01-2014,Himachal Pradesh,GOODS CARRIER,Others,Others,0
2014,apr,04-01-2014,Himachal Pradesh,MAXI CAB,Others,Others,0
2014,apr,04-01-2014,Himachal Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0
2014,apr,04-01-2014,Himachal Pradesh,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0
2014,apr,04-01-2014,Himachal Pradesh,MOPED,2-Wheelers,2W_Personal,0
2014,apr,04-01-2014,Himachal Pradesh,MOTOR CAB,4-Wheelers,4W_Shared,0
2014,apr,04-01-2014,Himachal Pradesh,MOTOR CAR,4-Wheelers,4W_Personal,0
2014,apr,04-01-2014,Himachal Pradesh,OMNI BUS (PRIVATE USE),Bus,Bus,0
2014,apr,04-01-2014,Himachal Pradesh,PRIVATE SERVICE VEHICLE,Others,Others,0
2014,apr,04-01-2014,Himachal Pradesh,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Others,Others,0
2014,apr,04-01-2014,Himachal Pradesh,RECOVERY VEHICLE,Others,Others,0
2014,apr,04-01-2014,Himachal Pradesh,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0
2014,apr,04-01-2014,Himachal Pradesh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0
2014,apr,04-01-2014,Himachal Pradesh,TRACTOR (COMMERCIAL),Others,Others,0
2014,apr,04-01-2014,Haryana,AGRICULTURAL TRACTOR,Others,Others,0
2014,apr,04-01-2014,Haryana,AMBULANCE,Others,Others,0
2014,apr,04-01-2014,Haryana,BUS,Bus,Bus,0
2014,apr,04-01-2014,Haryana,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2014,apr,04-01-2014,Haryana,CRANE MOUNTED VEHICLE,Others,Others,0
2014,apr,04-01-2014,Haryana,EARTH MOVING EQUIPMENT,Others,Others,0
2014,apr,04-01-2014,Haryana,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0
2014,apr,04-01-2014,Haryana,EXCAVATOR (COMMERCIAL),Others,Others,0
2014,apr,04-01-2014,Haryana,EXCAVATOR (NT),Others,Others,0
2014,apr,04-01-2014,Haryana,FORK LIFT,Others,Others,0
2014,apr,04-01-2014,Haryana,GOODS CARRIER,Others,Others,0
2014,apr,04-01-2014,Haryana,HARVESTER,Others,Others,0
2014,apr,04-01-2014,Haryana,MAXI CAB,Others,Others,0
2014,apr,04-01-2014,Haryana,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0
2014,apr,04-01-2014,Haryana,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0
2014,apr,04-01-2014,Haryana,MOPED,2-Wheelers,2W_Personal,0
2014,apr,04-01-2014,Haryana,MOTOR CAB,4-Wheelers,4W_Shared,0
2014,apr,04-01-2014,Haryana,MOTOR CAR,4-Wheelers,4W_Personal,0
2014,apr,04-01-2014,Haryana,OMNI BUS,Bus,Bus,0
2014,apr,04-01-2014,Haryana,PRIVATE SERVICE VEHICLE,Others,Others,0
2014,apr,04-01-2014,Haryana,RECOVERY VEHICLE,Others,Others,0
2014,apr,04-01-2014,Haryana,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0
2014,apr,04-01-2014,Haryana,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0
2014,apr,04-01-2014,Haryana,THREE WHEELER (PERSONAL),3-Wheelers,3W_Personal,0
2014,apr,04-01-2014,Haryana,TRACTOR (COMMERCIAL),Others,Others,0
2014,apr,04-01-2014,Haryana,TRAILER FOR PERSONAL USE,Others,Others,0
2014,apr,04-01-2014,Jharkhand,ADAPTED VEHICLE,Others,Others,0
2014,apr,04-01-2014,Jharkhand,BUS,Bus,Bus,0
2014,apr,04-01-2014,Jharkhand,GOODS CARRIER,Others,Others,0
2014,apr,04-01-2014,Jharkhand,MAXI CAB,Others,Others,0
2014,apr,04-01-2014,Jharkhand,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,1
2014,apr,04-01-2014,Jharkhand,MOPED,2-Wheelers,2W_Personal,0
2014,apr,04-01-2014,Jharkhand,MOTOR CAB,4-Wheelers,4W_Shared,0
2014,apr,04-01-2014,Jharkhand,MOTOR CAR,4-Wheelers,4W_Personal,1
2014,apr,04-01-2014,Jharkhand,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0
2014,apr,04-01-2014,Jharkhand,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0
2014,apr,04-01-2014,Jharkhand,TRACTOR (COMMERCIAL),Others,Others,0
2014,apr,04-01-2014,Jharkhand,TRACTOR-TROLLEY(COMMERCIAL),Others,Others,0
2014,apr,04-01-2014,Jharkhand,TRAILER (COMMERCIAL),Others,Others,0
2014,apr,04-01-2014,Karnataka,ADAPTED VEHICLE,Others,Others,0
2014,apr,04-01-2014,Karnataka,AGRICULTURAL TRACTOR,Others,Others,0
2014,apr,04-01-2014,Karnataka,AMBULANCE,Others,Others,0
2014,apr,04-01-2014,Karnataka,ARTICULATED VEHICLE,Others,Others,0
2014,apr,04-01-2014,Karnataka,BUS,Bus,Bus,0
2014,apr,04-01-2014,Karnataka,CASH VAN,Others,Others,0
2014,apr,04-01-2014,Karnataka,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2014,apr,04-01-2014,Karnataka,CRANE MOUNTED VEHICLE,Others,Others,0
2014,apr,04-01-2014,Karnataka,EARTH MOVING EQUIPMENT,Others,Others,0
2014,apr,04-01-2014,Karnataka,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0
2014,apr,04-01-2014,Karnataka,EXCAVATOR (COMMERCIAL),Others,Others,0
2014,apr,04-01-2014,Karnataka,EXCAVATOR (NT),Others,Others,0
2014,apr,04-01-2014,Karnataka,FIRE FIGHTING VEHICLE,Others,Others,0
2014,apr,04-01-2014,Karnataka,FORK LIFT,Others,Others,0
2014,apr,04-01-2014,Karnataka,GOODS CARRIER,Others,Others,0
2014,apr,04-01-2014,Karnataka,HARVESTER,Others,Others,0
2014,apr,04-01-2014,Karnataka,HEARSES,Others,Others,0
2014,apr,04-01-2014,Karnataka,MAXI CAB,Others,Others,0
2014,apr,04-01-2014,Karnataka,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,8
2014,apr,04-01-2014,Karnataka,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0
2014,apr,04-01-2014,Karnataka,MOBILE CLINIC,Others,Others,0
2014,apr,04-01-2014,Karnataka,MOPED,2-Wheelers,2W_Personal,19
2014,apr,04-01-2014,Karnataka,MOTOR CAB,4-Wheelers,4W_Shared,0
2014,apr,04-01-2014,Karnataka,MOTOR CAR,4-Wheelers,4W_Personal,21
2014,apr,04-01-2014,Karnataka,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,0
2014,apr,04-01-2014,Karnataka,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,0
2014,apr,04-01-2014,Karnataka,OMNI BUS,Bus,Bus,0
2014,apr,04-01-2014,Karnataka,OMNI BUS (PRIVATE USE),Bus,Bus,0
2014,apr,04-01-2014,Karnataka,POWER TILLER (COMMERCIAL),Others,Others,0
2014,apr,04-01-2014,Karnataka,PRIVATE SERVICE VEHICLE,Others,Others,0
2014,apr,04-01-2014,Karnataka,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Others,Others,0
2014,apr,04-01-2014,Karnataka,RECOVERY VEHICLE,Others,Others,0
2014,apr,04-01-2014,Karnataka,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,1
2014,apr,04-01-2014,Karnataka,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0
2014,apr,04-01-2014,Karnataka,THREE WHEELER (PERSONAL),3-Wheelers,3W_Personal,0
2014,apr,04-01-2014,Karnataka,TRACTOR (COMMERCIAL),Others,Others,0
2014,apr,04-01-2014,Karnataka,TRACTOR-TROLLEY(COMMERCIAL),Others,Others,0
2014,apr,04-01-2014,Karnataka,TRAILER (AGRICULTURAL),Others,Others,0
2014,apr,04-01-2014,Karnataka,TRAILER (COMMERCIAL),Others,Others,0
2014,apr,04-01-2014,Karnataka,TRAILER FOR PERSONAL USE,Others,Others,0
2014,apr,04-01-2014,Karnataka,VEHICLE FITTED WITH COMPRESSOR,Others,Others,0
2014,apr,04-01-2014,Karnataka,VEHICLE FITTED WITH RIG,Others,Others,0
2014,apr,04-01-2014,Kerala,ADAPTED VEHICLE,Others,Others,0
2014,apr,04-01-2014,Kerala,AGRICULTURAL TRACTOR,Others,Others,0
2014,apr,04-01-2014,Kerala,AMBULANCE,Others,Others,0
2014,apr,04-01-2014,Kerala,ARTICULATED VEHICLE,Others,Others,0
2014,apr,04-01-2014,Kerala,BUS,Bus,Bus,1
2014,apr,04-01-2014,Kerala,CAMPER VAN / TRAILER (PRIVATE USE),Others,Others,0
2014,apr,04-01-2014,Kerala,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2014,apr,04-01-2014,Kerala,CRANE MOUNTED VEHICLE,Others,Others,0
2014,apr,04-01-2014,Kerala,EARTH MOVING EQUIPMENT,Others,Others,0
2014,apr,04-01-2014,Kerala,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0
2014,apr,04-01-2014,Kerala,EXCAVATOR (NT),Others,Others,0
2014,apr,04-01-2014,Kerala,FIRE TENDERS,Others,Others,0
2014,apr,04-01-2014,Kerala,GOODS CARRIER,Others,Others,0
2014,apr,04-01-2014,Kerala,HEARSES,Others,Others,0
2014,apr,04-01-2014,Kerala,LUXURY CAB,4-Wheelers,4W_Shared,0
2014,apr,04-01-2014,Kerala,MAXI CAB,Others,Others,0
2014,apr,04-01-2014,Kerala,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,1
2014,apr,04-01-2014,Kerala,MOTOR CAB,4-Wheelers,4W_Shared,0
2014,apr,04-01-2014,Kerala,MOTOR CAR,4-Wheelers,4W_Personal,0
2014,apr,04-01-2014,Kerala,OMNI BUS (PRIVATE USE),Bus,Bus,0
2014,apr,04-01-2014,Kerala,POWER TILLER,Others,Others,0
2014,apr,04-01-2014,Kerala,PRIVATE SERVICE VEHICLE,Others,Others,0
2014,apr,04-01-2014,Kerala,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Others,Others,0
2014,apr,04-01-2014,Kerala,ROAD ROLLER,Others,Others,0
2014,apr,04-01-2014,Kerala,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0
2014,apr,04-01-2014,Kerala,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0
2014,apr,04-01-2014,Kerala,THREE WHEELER (PERSONAL),3-Wheelers,3W_Personal,0
2014,apr,04-01-2014,Kerala,VEHICLE FITTED WITH COMPRESSOR,Others,Others,0
2014,apr,04-01-2014,Kerala,VEHICLE FITTED WITH GENERATOR,Others,Others,0
2014,apr,04-01-2014,Ladakh,AGRICULTURAL TRACTOR,Others,Others,0
2014,apr,04-01-2014,Ladakh,BUS,Bus,Bus,0
2014,apr,04-01-2014,Ladakh,GOODS CARRIER,Others,Others,0
2014,apr,04-01-2014,Ladakh,MAXI CAB,Others,Others,0
2014,apr,04-01-2014,Ladakh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0
2014,apr,04-01-2014,Ladakh,MOTOR CAB,4-Wheelers,4W_Shared,0
2014,apr,04-01-2014,Ladakh,MOTOR CAR,4-Wheelers,4W_Personal,0
2014,apr,04-01-2014,Ladakh,PRIVATE SERVICE VEHICLE,Others,Others,0
2014,apr,04-01-2014,Maharashtra,ADAPTED VEHICLE,Others,Others,0
2014,apr,04-01-2014,Maharashtra,AGRICULTURAL TRACTOR,Others,Others,0
2014,apr,04-01-2014,Maharashtra,AMBULANCE,Others,Others,0
2014,apr,04-01-2014,Maharashtra,ARTICULATED VEHICLE,Others,Others,0
2014,apr,04-01-2014,Maharashtra,BUS,Bus,Bus,1
2014,apr,04-01-2014,Maharashtra,CAMPER VAN / TRAILER,Others,Others,0
2014,apr,04-01-2014,Maharashtra,CASH VAN,Others,Others,0
2014,apr,04-01-2014,Maharashtra,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2014,apr,04-01-2014,Maharashtra,CRANE MOUNTED VEHICLE,Others,Others,0
2014,apr,04-01-2014,Maharashtra,DUMPER,Others,Others,0
2014,apr,04-01-2014,Maharashtra,EARTH MOVING EQUIPMENT,Others,Others,0
2014,apr,04-01-2014,Maharashtra,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,0
2014,apr,04-01-2014,Maharashtra,EXCAVATOR (NT),Others,Others,0
2014,apr,04-01-2014,Maharashtra,FIRE TENDERS,Others,Others,0
2014,apr,04-01-2014,Maharashtra,FORK LIFT,Others,Others,0
2014,apr,04-01-2014,Maharashtra,GOODS CARRIER,Others,Others,0
2014,apr,04-01-2014,Maharashtra,HARVESTER,Others,Others,0
2014,apr,04-01-2014,Maharashtra,MAXI CAB,Others,Others,0
2014,apr,04-01-2014,Maharashtra,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,104
2014,apr,04-01-2014,Maharashtra,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0
2014,apr,04-01-2014,Maharashtra,MOBILE WORKSHOP,Others,Others,0
2014,apr,04-01-2014,Maharashtra,MOPED,2-Wheelers,2W_Personal,0
2014,apr,04-01-2014,Maharashtra,MOTOR CAB,4-Wheelers,4W_Shared,0
2014,apr,04-01-2014,Maharashtra,MOTOR CAR,4-Wheelers,4W_Personal,4
2014,apr,04-01-2014,Maharashtra,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,0
2014,apr,04-01-2014,Maharashtra,OMNI BUS,Bus,Bus,0
2014,apr,04-01-2014,Maharashtra,OMNI BUS (PRIVATE USE),Bus,Bus,0
2014,apr,04-01-2014,Maharashtra,PRIVATE SERVICE VEHICLE,Others,Others,0
2014,apr,04-01-2014,Maharashtra,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Others,Others,0
2014,apr,04-01-2014,Maharashtra,RECOVERY VEHICLE,Others,Others,0
2014,apr,04-01-2014,Maharashtra,ROAD ROLLER,Others,Others,0
2014,apr,04-01-2014,Maharashtra,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0
2014,apr,04-01-2014,Maharashtra,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0
2014,apr,04-01-2014,Maharashtra,THREE WHEELER (PERSONAL),3-Wheelers,3W_Personal,0
2014,apr,04-01-2014,Maharashtra,TOWER WAGON,Others,Others,0
2014,apr,04-01-2014,Maharashtra,TOW TRUCK,Others,Others,0
2014,apr,04-01-2014,Maharashtra,TRACTOR (COMMERCIAL),Others,Others,0
2014,apr,04-01-2014,Maharashtra,TRAILER (AGRICULTURAL),Others,Others,0
2014,apr,04-01-2014,Maharashtra,TRAILER (COMMERCIAL),Others,Others,0
2014,apr,04-01-2014,Maharashtra,TRAILER FOR PERSONAL USE,Others,Others,0
2014,apr,04-01-2014,Maharashtra,VEHICLE FITTED WITH COMPRESSOR,Others,Others,0
2014,apr,04-01-2014,Maharashtra,VEHICLE FITTED WITH RIG,Others,Others,0
2014,apr,04-01-2014,Meghalaya,AMBULANCE,Others,Others,0
2014,apr,04-01-2014,Meghalaya,BUS,Bus,Bus,0
2014,apr,04-01-2014,Meghalaya,EXCAVATOR (NT),Others,Others,0
2014,apr,04-01-2014,Meghalaya,GOODS CARRIER,Others,Others,0
2014,apr,04-01-2014,Meghalaya,MAXI CAB,Others,Others,0
2014,apr,04-01-2014,Meghalaya,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0
2014,apr,04-01-2014,Meghalaya,MOTOR CAB,4-Wheelers,4W_Shared,0
2014,apr,04-01-2014,Meghalaya,MOTOR CAR,4-Wheelers,4W_Personal,0
2014,apr,04-01-2014,Meghalaya,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0
2014,apr,04-01-2014,Meghalaya,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0
2014,apr,04-01-2014,Meghalaya,THREE WHEELER (PERSONAL),3-Wheelers,3W_Personal,0
2014,apr,04-01-2014,Meghalaya,TRACTOR (COMMERCIAL),Others,Others,0
2014,apr,04-01-2014,Meghalaya,TRAILER (COMMERCIAL),Others,Others,0
2014,apr,04-01-2014,Madhya Pradesh,ADAPTED VEHICLE,Others,Others,0
2014,apr,04-01-2014,Madhya Pradesh,AGRICULTURAL TRACTOR,Others,Others,0
2014,apr,04-01-2014,Madhya Pradesh,AMBULANCE,Others,Others,0
2014,apr,04-01-2014,Madhya Pradesh,ARTICULATED VEHICLE,Others,Others,0
2014,apr,04-01-2014,Madhya Pradesh,BUS,Bus,Bus,0
2014,apr,04-01-2014,Madhya Pradesh,CAMPER VAN / TRAILER,Others,Others,0
2014,apr,04-01-2014,Madhya Pradesh,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2014,apr,04-01-2014,Madhya Pradesh,CRANE MOUNTED VEHICLE,Others,Others,0
2014,apr,04-01-2014,Madhya Pradesh,DUMPER,Others,Others,0
2014,apr,04-01-2014,Madhya Pradesh,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0
2014,apr,04-01-2014,Madhya Pradesh,EXCAVATOR (NT),Others,Others,0
2014,apr,04-01-2014,Madhya Pradesh,FIRE FIGHTING VEHICLE,Others,Others,0
2014,apr,04-01-2014,Madhya Pradesh,FIRE TENDERS,Others,Others,0
2014,apr,04-01-2014,Madhya Pradesh,GOODS CARRIER,Others,Others,0
2014,apr,04-01-2014,Madhya Pradesh,HARVESTER,Others,Others,0
2014,apr,04-01-2014,Madhya Pradesh,MAXI CAB,Others,Others,0
2014,apr,04-01-2014,Madhya Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0
2014,apr,04-01-2014,Madhya Pradesh,MOPED,2-Wheelers,2W_Personal,0
2014,apr,04-01-2014,Madhya Pradesh,MOTOR CAB,4-Wheelers,4W_Shared,0
2014,apr,04-01-2014,Madhya Pradesh,MOTOR CAR,4-Wheelers,4W_Personal,0
